roles.a0,roles.a1,roles.a2,roles.a3,variant,key,a0_a1,a1_a2,a2_a1,author_a1,author_a2,a1_a0,a0_a2,author_a0,a2_a0,a0_a3,a1_a3,author_a3,a2_a2,a2_a3,effect_a1,effect_a0,effect_a2,effect_a3,state_a0,state_a1,state_a2,len,tag
"агент, кто воюет","контрагент, с кем воюют","мотив, цель, за что воюют",,военный конфликт,0_76,neg,pos,,,,neg,pos,,,,,,,,-,-,,,neg,neg,,2,NOUN
"агент, кто воюет","контрагент, с кем воюют","мотив, цель, за что воюют",,война,0_76,neg,pos,,,,neg,pos,,,,,,,,-,-,,,neg,neg,,1,NOUN
"агент, кто воюет","контрагент, с кем воюют","мотив, цель, за что воюют",,вооруженное столкновение,0_76,neg,pos,,,,neg,pos,,,,,,,,-,-,,,neg,neg,,2,NOUN
"агент, кто воюет","контрагент, с кем воюют","мотив, цель, за что воюют",,вооруженные действия,0_76,neg,pos,,,,neg,pos,,,,,,,,-,-,,,neg,neg,,2,NOUN
"агент, кто воюет","контрагент, с кем воюют","мотив, цель, за что воюют",,идет бой,0_76,neg,pos,,,,neg,pos,,,,,,,,-,-,,,neg,neg,,2,NOUN
"агент, кто воюет","контрагент, с кем воюют","мотив, цель, за что воюют",,операция,0_76,neg,pos,,,,neg,pos,,,,,,,,-,-,,,neg,neg,,1,NOUN
"агент, кто воюет","контрагент, с кем воюют","мотив, цель, за что воюют",,сражение,0_76,neg,pos,,,,neg,pos,,,,,,,,-,-,,,neg,neg,,1,NOUN
"агент, кто воюет","контрагент, с кем воюют","мотив, цель, за что воюют",,столкновение,0_76,neg,pos,,,,neg,pos,,,,,,,,-,-,,,neg,neg,,1,NOUN
"агент, кто воюет","контрагент, с кем воюют","мотив, цель, за что воюют",,стычка,0_76,neg,pos,,,,neg,pos,,,,,,,,-,-,,,neg,neg,,1,NOUN
"агент, кто воюет","контрагент, с кем воюют","мотив, цель, за что воюют",,схватка,0_76,neg,pos,,,,neg,pos,,,,,,,,-,-,,,neg,neg,,1,NOUN
"тот или то, кто или что мучает, непосредственная причина мучений","тот, кого мучают, экспериенцер",,,глодать,0_80,neg,,,pos,,neg,,neg,,,,,,,-,,,,,neg,,1,INFN
